ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000182545.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000235492.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000122912.10	0.0324|0.06176	0.8949|1.11623	-0.6900|0.00000	NaN|0.00000	-0.8325|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000186204.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000263365.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243317.3	1.1173|0.79455	NaN|0.00000	0.4255|0.19455	NaN|0.00000	0.4255|0.19455	NaN|0.00000	1.5730|1.35929	0.1803|0.16432
ENSG00000162076.8	NaN|0.00000	NaN|0.04792	NaN|0.00000	NaN|0.00000	0.4095|0.28528	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000214797.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000083896.8	0.8535|8.98632	NaN|0.00000	0.4799|0.21383	NaN|0.00000	0.8284|6.59805	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267034.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000203837.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000085063.10	1.7023|1.48361	NaN|0.00000	0.2735|0.09244	NaN|0.00000	0.2511|0.21978	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000124614.9	-0.4132|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0369|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000218819.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000205138.2	NaN|0.00000	NaN|0.00000	2.3544|0.91325	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251023.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.3544|0.91325	NaN|0.00000
ENSG00000169813.12	1.2689|6.99546	0.1173|0.00367	-0.8420|0.00000	NaN|0.00000	0.5730|2.67566	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000234171.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.12175	NaN|0.00000
ENSG00000210140.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.3530|0.00000	NaN|0.00000
ENSG00000160336.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2617|7.96047	1.2251|4.74386
ENSG00000126749.10	2.2169|2.97106	NaN|0.00000	NaN|1.14410	NaN|0.00000	2.3544|0.91325	NaN|0.00000	1.2169|0.94268	0.2500|0.34445
ENSG00000161640.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000008130.11	0.8169|3.21493	NaN|1.14410	1.0104|0.65175	NaN|0.00000	1.0253|6.48630	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000170923.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000215120.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000166171.8	-0.1051|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.4605|0.57430	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000176928.4	NaN|0.34171	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000139160.9	NaN|0.34171	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249502.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.5272|0.59547
ENSG00000129467.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000069974.11	NaN|0.34171	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2476|0.46924	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000186314.7	NaN|0.00000	NaN|0.00000	NaN|0.56703	NaN|0.00000	0.9067|4.20929	NaN|0.00000	NaN|0.34171	1.0441|21.98983
ENSG00000225444.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000178522.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000272565.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000227914.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198691.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-4.8599|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258572.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249241.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000165458.9	0.5863|3.63754	NaN|0.05855	NaN|0.00000	NaN|0.00000	0.5440|1.21329	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000022355.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000073614.7	0.8384|9.16319	0.4513|0.39989	1.2454|2.94669	NaN|0.00000	0.7389|6.74350	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000197497.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000174837.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267018.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.4799|1.09743	NaN|0.00000
ENSG00000257023.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000131100.8	1.0104|1.75676	NaN|0.00000	NaN|1.39597	NaN|0.00000	0.0674|0.06834	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249503.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000189367.10	-0.1895|0.00000	NaN|0.00000	0.1580|0.05095	NaN|0.00000	-0.3067|0.00000	NaN|0.00000	NaN|0.42406	NaN|0.00000
ENSG00000164440.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.5201|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000116096.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257844.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000230715.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.2834|0.00000	NaN|0.00000
ENSG00000124574.10	0.8471|2.85297	1.8949|1.09743	NaN|0.00000	NaN|0.00000	0.3589|0.76068	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254055.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000223855.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171	NaN|0.34171
ENSG00000188032.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000134595.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000185610.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.56703	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000258168.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.9531|0.00000
ENSG00000248521.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000104522.11	0.2169|0.19366	NaN|0.00000	NaN|0.17280	NaN|0.00000	1.3974|1.25264	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257033.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000240542.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000270066.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.3646|400.00000	NaN|0.00000
ENSG00000229708.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164105.3	2.0104|2.10014	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000160307.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000231213.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228315.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.3275|22.93851	0.6698|12.63255
ENSG00000267149.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.3100|1.58870	0.9610|2.65066
ENSG00000115165.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.1051|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000256618.1	NaN|0.00000	-0.3988|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232951.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000128581.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000175727.9	0.7209|2.87086	1.1580|0.71772	0.9494|2.15245	NaN|0.00000	0.8190|4.28205	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000225745.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267388.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115306.11	0.7421|16.32579	1.3100|1.09557	0.7023|0.97691	NaN|0.00000	0.6640|7.84869	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000240356.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261338.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000271763.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000182919.10	1.4799|1.09743	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2120|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229955.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000242156.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000130299.12	0.5759|1.81477	NaN|0.00000	0.0104|0.06777	NaN|0.00000	0.8949|2.30395	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000105227.10	0.3424|0.16309	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.34171	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000114021.7	0.8949|0.97433	NaN|0.00000	NaN|0.42406	NaN|0.00000	1.1320|1.75885	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000100600.10	0.5007|0.61472	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0205|0.02187	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000172197.9	1.3804|1.02971	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.6527|2.03092	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184221.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000255160.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.12175
ENSG00000135945.5	1.0876|6.33238	NaN|0.00000	NaN|0.12175	NaN|0.00000	0.1623|0.51368	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184677.12	0.9803|3.44420	NaN|0.00000	1.1359|1.42736	NaN|0.00000	0.2854|0.64334	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000227611.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164841.4	NaN|1.02200	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.8055|0.00000
ENSG00000258066.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000003096.9	NaN|0.15049	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.6799|7.37194	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000082701.10	0.8949|1.25495	0.4568|0.48945	0.1580|0.01499	NaN|0.00000	0.7118|17.98197	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000233527.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.14410	0.6498|1.79204
ENSG00000231259.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.7694|0.38525	-0.3852|0.00000
ENSG00000131711.10	0.5088|5.89137	NaN|0.00000	-0.0703|0.00000	NaN|0.00000	0.3557|1.16819	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000224867.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000203808.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.14410	0.9851|2.70710
ENSG00000051596.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.4871|1.42107	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000256240.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.1998|2.35506	2.8584|5.66302
ENSG00000251372.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000160691.14	1.1429|1.08371	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.0120|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000188379.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000092199.13	0.3315|1.43131	0.4579|1.60163	0.6855|1.58123	NaN|0.00000	0.4476|12.99229	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000162618.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000183454.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.3015|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000039987.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000246859.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.5645|0.00000
ENSG00000105778.13	1.3100|2.97786	NaN|0.00000	0.6319|0.52005	NaN|0.00000	0.5510|9.89739	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000055118.10	NaN|0.00000	NaN|0.34171	NaN|0.00000	NaN|0.00000	-2.5201|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000253525.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.42406	NaN|0.00000
ENSG00000158352.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-4.8055|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000247311.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000227265.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000018610.9	-0.2306|0.00000	NaN|0.00000	-1.1051|0.00000	NaN|0.00000	0.9824|1.49901	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000272049.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000161298.12	2.2169|4.62195	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.3275|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000113073.10	NaN|1.14410	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.5954|2.10014	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000260206.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257587.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000223685.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.8949|1.39119
ENSG00000064652.6	NaN|1.02200	NaN|0.00000	NaN|0.42406	NaN|0.00000	0.0517|0.08510	NaN|0.00000	NaN|0.00000	0.5730|0.53509
ENSG00000114353.12	1.0794|2.39368	NaN|0.12175	-1.2426|0.00000	NaN|0.00000	0.9105|3.29155	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115825.5	1.1487|5.95731	1.9824|6.78133	-0.2655|0.00000	NaN|0.00000	0.5375|3.16604	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000159307.14	-0.3681|0.00000	NaN|0.00000	2.0104|2.10014	NaN|0.00000	0.2704|0.59244	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000171208.5	0.9368|2.65918	NaN|0.00000	1.0469|1.01547	NaN|0.00000	1.6047|49.82527	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000225793.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2669|0.16798
ENSG00000258039.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243187.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000161031.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000141338.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.4270|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000102886.10	-0.1051|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.9795|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000152784.11	NaN|0.56703	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254530.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.5201|0.00000
ENSG00000182685.3	NaN|1.02200	NaN|0.42406	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000266962.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.8949|1.91934	NaN|0.00000
ENSG00000257038.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000216090.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.14410	NaN|0.00000
ENSG00000159423.12	NaN|0.56703	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.8018|0.55072	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000147573.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000149100.8	1.0358|3.68338	NaN|0.00000	1.1173|0.79455	NaN|0.00000	0.6623|1.82226	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000144959.5	NaN|0.56703	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.1580|5.84463	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000147256.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000128254.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000231107.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.04792	0.8133|5.72663
ENSG00000229692.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.42927	NaN|0.00000
ENSG00000263718.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184524.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251205.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000106610.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.1580|0.10378	-1.2205|0.00000
ENSG00000264790.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000264250.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000176903.3	1.3100|1.58870	-0.1595|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250026.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000132406.7	NaN|0.42406	NaN|0.42406	NaN|0.34171	NaN|0.00000	-0.2306|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000185829.11	NaN|0.34171	NaN|0.00000	2.2169|3.83402	NaN|0.00000	1.1376|10.87028	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000188305.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000100181.17	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.9784|8.73295	0.8763|2.63384
ENSG00000201823.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.8949|48.27502	NaN|0.00000
