ENSG	rep_01|CDS	rep_01|5utr	rep_01|3utr	rep_01|5utr|3utr	rep_01|intron	rep_01|intergenic	rep_01|noncoding_exon	rep_01|noncoding_intron
ENSG00000171307.14	0.9140|0.62803	NaN|0.00000	NaN|0.48333	NaN|0.00000	0.8696|0.76678	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000251412.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000103024.3	1.4546|2.18229	NaN|0.00000	NaN|0.00000	NaN|0.00000	3.8526|5.40419	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000248112.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000116273.5	0.9140|0.77312	NaN|0.00000	NaN|0.28238	NaN|0.00000	NaN|1.30545	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000163872.11	1.2712|11.28167	NaN|0.00000	0.1592|0.05460	NaN|0.00000	0.8078|7.02460	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000166866.8	3.7885|2.39031	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000224879.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000137218.6	NaN|1.30545	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.32017	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115919.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.8933|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000114745.9	0.8437|0.47197	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3291|0.12620	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000178642.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000268896.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000185615.11	1.7276|6.15394	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.9140|1.95117	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000147689.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164219.5	2.3291|3.75244	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.1123|0.08909	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000104722.9	-1.2990|0.00000	NaN|0.00000	NaN|0.48333	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232790.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-4.1945|0.00000
ENSG00000133265.6	NaN|1.30545	NaN|0.48333	NaN|0.00000	NaN|0.00000	-0.5885|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000263547.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000215397.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236833.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000256469.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000271344.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.48333	NaN|0.00000
ENSG00000143387.8	NaN|1.30545	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000242339.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000213214.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000126787.8	1.4696|8.08793	NaN|0.48333	NaN|0.00000	NaN|0.00000	0.1447|0.15313	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000132164.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0921|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000134186.7	1.1839|14.87050	NaN|0.00000	-1.1855|0.00000	NaN|0.00000	-0.2990|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000148337.15	0.9063|7.28514	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.7969|2.32727	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000241150.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.48333	-0.2339|0.00000
ENSG00000167535.3	0.7885|0.47232	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2924|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000231070.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000137473.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.8002|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000263719.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000264585.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.03807	NaN|0.00000
ENSG00000200394.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.6709|0.00000	NaN|0.00000
ENSG00000124568.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000237844.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-4.1520|0.00000
ENSG00000104626.10	2.5515|4.75065	NaN|0.00000	NaN|0.16733	NaN|0.00000	0.4546|0.23389	NaN|0.00000	NaN|0.00000	0.4360|0.48329
ENSG00000234112.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000263105.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261534.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000238793.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	4.5385|10.69574	NaN|0.00000
ENSG00000232894.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000114127.6	0.9140|7.75397	NaN|0.00000	-0.1016|0.00000	NaN|0.00000	1.1234|27.40979	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000102239.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000196504.11	1.6868|48.59139	NaN|0.00000	-0.1855|0.00000	NaN|0.00000	0.8623|6.50546	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000187772.6	1.2677|1.75870	2.9140|1.68533	-0.8726|0.00000	NaN|0.00000	0.0142|0.01459	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198892.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000262115.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229164.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000225026.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.63216	NaN|0.00000
ENSG00000100902.6	0.9812|0.63554	NaN|0.48333	NaN|0.00000	NaN|0.00000	-0.1903|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000137960.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-2.6709|0.00000	NaN|0.00000	NaN|0.00000	-0.0446|0.00000
ENSG00000229349.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000148950.5	NaN|0.00000	4.5770|4.74057	NaN|0.00000	NaN|0.00000	1.1584|23.81076	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257800.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.3291|3.80316	NaN|0.00000
ENSG00000258123.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2416|4.34651
ENSG00000230844.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164199.11	1.1462|8.45033	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3995|2.99097	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000254931.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000236624.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000166135.9	0.4360|0.25761	NaN|0.00000	0.4852|0.73964	NaN|0.00000	0.6286|0.49146	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000106133.13	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.6092|0.49715	2.0660|1.24163
ENSG00000236058.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000240571.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000228794.4	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2466|1.30570	1.2035|3.62184
ENSG00000258084.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.9188|0.00000
ENSG00000178690.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000161813.16	1.5107|8.06886	NaN|1.30545	-0.6709|0.00000	NaN|0.00000	0.0093|0.00093	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000178662.11	2.8316|4.98772	NaN|1.30545	NaN|0.19555	NaN|0.00000	0.7060|4.97184	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000248647.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-4.9563|0.00000
ENSG00000231901.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.4783|0.00000
ENSG00000269148.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000271918.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000179058.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000243422.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000232154.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000163431.11	NaN|1.38364	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2810|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000266765.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000265429.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000146021.10	0.6092|0.49715	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.2876|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000136522.9	NaN|0.47907	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.07721	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000126246.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000242816.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000132698.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000267645.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.6186|0.33573	1.4666|3.85378
ENSG00000271707.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000168143.8	1.8030|2.94650	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.3173|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000143452.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000262136.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000108518.7	0.3995|0.33325	NaN|0.00000	NaN|1.30545	NaN|0.00000	NaN|1.30545	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000226067.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.28238
ENSG00000248610.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|1.30545	NaN|0.00000
ENSG00000230147.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000198814.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.3979|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000249189.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000115523.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000266040.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000238058.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.4253|0.50868
ENSG00000181323.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000226864.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	3.9140|1.68533	1.8984|10.71951
ENSG00000224220.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000156171.10	NaN|0.05367	NaN|0.48333	NaN|0.00000	NaN|0.00000	0.6432|1.26590	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000147246.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.2559|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000264102.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000238982.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000203435.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000224292.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000182376.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000248758.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000261873.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000152475.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.0494|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000134970.13	-0.0120|0.00000	NaN|0.00000	-0.7298|0.00000	NaN|0.00000	0.0775|0.01166	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000180739.12	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000271576.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	2.6510|1.24163	NaN|0.00000
ENSG00000087053.14	0.4360|0.25761	NaN|0.00000	NaN|0.05367	NaN|0.00000	0.0461|0.03466	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000172725.9	0.5515|0.36124	NaN|0.00000	NaN|0.48333	NaN|0.00000	NaN|1.38364	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000184716.9	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000169247.7	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-3.6709|0.00000	NaN|0.00000	NaN|0.00000	-2.5778|0.00000
ENSG00000100387.8	2.0072|2.18543	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.2088|0.26412	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000227375.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000229283.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000158428.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000233850.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000225936.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000178951.4	1.8343|9.84799	NaN|0.00000	0.3291|0.19427	NaN|0.00000	-1.4623|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000130165.6	-0.4079|0.00000	NaN|0.00000	NaN|0.19555	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000070159.9	1.7137|4.99987	NaN|0.00000	NaN|0.28238	NaN|0.00000	0.2233|0.49654	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000138193.10	1.9768|5.93618	NaN|1.30545	NaN|0.00000	NaN|0.00000	0.4438|2.06025	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000239063.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000224467.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	-1.3714|0.00000
ENSG00000182397.10	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.6510|1.24163	1.1067|1.52726
ENSG00000231123.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000132781.13	0.8766|0.90487	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.1945|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000172638.8	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000176994.9	1.0171|1.61370	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.48333	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000231505.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000125633.6	0.8316|3.70158	NaN|0.00000	0.7161|0.62147	NaN|0.00000	0.1661|0.33284	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000026559.9	2.0946|4.66643	NaN|1.30545	NaN|0.00000	NaN|0.00000	0.3995|0.33325	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000138246.11	1.2035|7.51350	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.3440|0.94958	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000153395.5	0.7076|1.25955	NaN|0.00000	-0.2559|0.00000	NaN|0.00000	1.3051|12.24382	NaN|0.00000	NaN|0.00000	NaN|1.38364
ENSG00000254689.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000231794.3	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000182521.5	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000166900.10	1.0946|1.10200	NaN|0.00000	-0.7705|0.00000	NaN|0.00000	-0.0743|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000257595.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.7620|8.65392
ENSG00000149480.2	1.0561|2.66601	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.8030|1.02305	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000137106.13	1.3835|2.28047	NaN|0.00000	NaN|1.30545	NaN|0.00000	0.3291|0.27508	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000255186.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000117614.5	1.5385|3.49262	NaN|0.00000	NaN|0.28238	NaN|0.00000	1.4446|1.22468	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000235530.2	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.5604|0.66406
ENSG00000119403.9	1.7579|3.91478	NaN|0.48333	NaN|0.00000	NaN|0.00000	0.7441|1.50092	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000272856.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000167733.9	NaN|0.00000	NaN|0.48333	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000137166.10	-0.5074|0.00000	NaN|0.00000	NaN|0.28238	NaN|0.00000	0.0660|0.04576	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000164087.3	1.1364|0.96815	NaN|0.00000	NaN|0.48333	NaN|0.00000	0.5689|2.23979	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000226435.6	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.4286|1.38167	NaN|0.00000
ENSG00000170185.5	0.7250|0.88840	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.6186|0.63823	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000141485.11	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000250135.1	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000	1.2035|0.83062	-0.6279|0.00000
ENSG00000009780.11	0.7441|0.47428	NaN|0.00000	NaN|0.00000	NaN|0.00000	0.0561|0.00089	NaN|0.00000	NaN|0.00000	NaN|0.00000
ENSG00000166855.5	1.6916|3.83499	NaN|0.00000	NaN|0.00000	NaN|0.00000	-0.0860|0.00000	NaN|0.00000	NaN|0.00000	NaN|0.00000
